id,caption,source,category,cluster
696d6ec35f255e7649f731fc937dde61b9fb0439,A white casserole dish with a black knob and handles.,hssd_hab,casserole,1
6ef158c281131036302a2c6d12c8a5fd5e34ad49,A black casserole with a wooden handle.,hssd_hab,casserole,1
089c89c9d166731f737c77be2e9f6d7345324da8,A black casserole with side handles.,hssd_hab,casserole,1
e1c1bad84e5f13ad43ee5c702656ac412df0d088,A turquoise casserole with a black knob and dual handles.,hssd_hab,casserole,1
214f1f476b131b11636fd17e6f8e8d8ec86e2c59,A white casserole dish with a black knob.,hssd_hab,casserole,1
Corningware_CW_by_Corningware_3qt_Oblong_Casserole_Dish_Blue,"A blue Corningware oblong casserole dish, 3-quart.",google,casserole,0
6e35f1ab01230ea2687cade5e71e4a3abf07262e,A white spherical kettle with a black handle.,hssd_hab,kettle,0
6d3e6501fd91b94bedb34344757d43b8c5f8facf,A black kettle with a curved handle.,hssd_hab,kettle,0
6982c7794384aecaa6134b600d473e98d812b8be,A black kettle with a silver handle.,hssd_hab,kettle,0
e41fb9d079791e99e3ff9e216c5e4416a9a83570,A black kettle with a curved handle.,hssd_hab,kettle,0
5a2d4315640f464391c6a256818c3c11fdd8f4f6,A white kettle with a black handle and lid.,hssd_hab,kettle,0
Kettle_1,A black kettle with a pixelated pattern.,ai2thorhab,kettle,1
4823bfe94520f3df3bb07ab8c5d95c197f68f2c8,A beige and brown giraffe plush toy.,hssd_hab,Unknown,0
87ed6d0c785b3245207bb217eb3ee3fc079f8633,A beige and brown woven basket with handles.,hssd_hab,Unknown,0
Vase_Medium_1 (1),"A white, geometric vase with a narrow neck.",ai2thorhab,Unknown,1
dfae7906d8b3395a7645056b7ab9aff1986f96df,A white candle shaped like a gift box with a black bow.,hssd_hab,candle,1
b012e7b6b46475fdee5e0d64dfbb5b359e1c7e5b,A mint green candle with white butterfly designs.,hssd_hab,candle,0
36f46c7b967c8101325848bcf43db07589ae2cc1,A white candle with a light blue base in a round holder.,hssd_hab,candle,1
b30e6297b98aba4d59324fc88a4f2e74a863261e,A square candle with a marbled pattern.,hssd_hab,candle,1
7696a432ae056712d7c12321200c49ff89b5ce32,A brown and blue gradient candle.,hssd_hab,candle,0
9c762323bc8e1c45b31ee978e21749a1cb218446,A red and white candle with a unique abstract design.,hssd_hab,candle,1
95c68d8838c86a3f597fac1a72dcad7951f044fe,A blue and black candle with a textured pattern.,hssd_hab,candle,1
xxxx3713898ex0dd8x429fx84c4x1b6f912a2eba,A gradient turquoise candle with a cylindrical shape.,hssd_hab,candle,0
8afd350c5cc0029c3604c697947d1e1399403955,A blue and brown candle with a gradient pattern.,hssd_hab,candle,0
9dfbc1df2349093e0444dfabb8789296c83561cf,"A tall, cylindrical lavender candle.",hssd_hab,candle,0
xxxx575beb73xadbex4b2axbc06x2273ca72ce73,A gradient teal candle with a white top.,hssd_hab,candle,0
ea21d1fc5ed78e1a0c2ec72acdecbf7ca7983ffe,A pink ombre candle with a cylindrical shape.,hssd_hab,candle,0
Candle_2,A yellow taper candle.,ai2thorhab,candle,0
Candle_1,A light green candle with a tilted top.,ai2thorhab,candle,0
Candle_3,"A white candle on a black, geometric holder.",ai2thorhab,candle,1
Candle_6,A white candle on a black holder.,ai2thorhab,candle,1
Candle_5,A beige candle on a black holder.,ai2thorhab,candle,1
551cfe57a753326c99503bc098e8cce80f80410c,A black electric kettle with a round knob on the lid.,hssd_hab,electric_kettle,1
577ab6846773c22e68a1ead745bba0ac6e60d8b2,A black and white electric kettle with a sleek design.,hssd_hab,electric_kettle,1
20dbe8187f7e98eeb7e369e31c6879148f46fb50,A black electric kettle with a blue water level window.,hssd_hab,electric_kettle,0
b9eeb2332833946d5678b0c4a8d9209c6add31a6,A gray electric kettle with a power cord and a water level indicator.,hssd_hab,electric_kettle,0
b2b0e3b797bb3175caef3c32f61796aeab414201,A black electric kettle with a silver water level indicator.,hssd_hab,electric_kettle,0
689686140b7ab8fd656ce588f10f8c40568da3bf,A black electric kettle with a transparent water gauge.,hssd_hab,electric_kettle,0
761c161d57068a6f504e8fd35cad5a04663b62f1,A white plate with floral patterns.,hssd_hab,plate,1
b3879123202b611e2287fb8ef66089bcb13e9d69,A beige plate with green and brown leaf patterns.,hssd_hab,plate,1
4087db7d03a368aeb48956f358eeee58e0edd7b3,A green plate with an ornate embossed design.,hssd_hab,plate,1
cc9929ee326793bba8cc58e9120ef2262f087ca4,A pink plate with a white polka dot pattern.,hssd_hab,plate,1
8cd9b448815a904b8b3b5817c742620729fe4a7c,A gray plate with a black leaf design.,hssd_hab,plate,0
41753aebe629e7e2fbc8c576ce5865056b824ff7,A white plate with a blue silhouette pattern.,hssd_hab,plate,1
c717fbe8f10ad354c83f9cfc7ce154ae2fcdf96c,A golden plate with a scalloped edge.,hssd_hab,plate,1
7f5e4621caaeae9e3f4fbca6fc84779fa4b9c64f,A white plate with a silver inner rim.,hssd_hab,plate,1
bdd5e488098e1e64921b53aacfc8df260e2f898c,A gray plate with a subtle textured rim.,hssd_hab,plate,1
3b519761173617ee47ca61e25681279ae9fdaba9,A red plate with a white dot pattern.,hssd_hab,plate,1
b599eb548442db2690265de15d2bf8aa549acd02,"A plain white plate with a smooth, circular design.",hssd_hab,plate,1
21551881391c2b21c2e1358effa7d6b69cbd435f,A black plate.,hssd_hab,plate,0
878dc86bcc60dec276240e2c7551b73094903127,A white and green plate with a bird motif.,hssd_hab,plate,1
32bc37b3c83ce4c3d61f8e64e62934e1cfe82f94,A white plate with a black floral design.,hssd_hab,plate,1
Plate_12,"A square, white plate.",ai2thorhab,plate,1
Plate_4,A black octagonal plate.,ai2thorhab,plate,0
Plate_6,A brown octagonal plate.,ai2thorhab,plate,1
Plate_15,"A black, square-shaped plate.",ai2thorhab,plate,0
Plate_3,A black plate with a scalloped edge.,ai2thorhab,plate,0
Plate_1,A white plate with scalloped edges.,ai2thorhab,plate,1
Plate_2,A black plate with scalloped edges.,ai2thorhab,plate,0
Plate_25,A brown plate with a smooth surface.,ai2thorhab,plate,1
Plate_30,"A black, hexagonal plate with faceted edges.",ai2thorhab,plate,0
Plate_22,A black plate with a polka dot pattern.,ai2thorhab,plate,0
Plate_19,A black plate with a scalloped edge.,ai2thorhab,plate,0
Plate_23,"A brown, rectangular plate.",ai2thorhab,plate,1
Plate_26,A blue plate with a smooth surface.,ai2thorhab,plate,1
Plate_18,A black hexagonal plate.,ai2thorhab,plate,0
Plate_7,A black plate with a subtle rim design.,ai2thorhab,plate,0
Plate_10,A brown square plate.,ai2thorhab,plate,1
Plate_9,A deep blue plate with a smooth surface.,ai2thorhab,plate,1
Plate_14,A white square plate.,ai2thorhab,plate,1
Plate_20,A black plate with a ridged edge.,ai2thorhab,plate,0
Plate_21,A brown plate with a textured rim.,ai2thorhab,plate,1
Plate_24,A deep blue rectangular plate.,ai2thorhab,plate,1
Plate_17,"A black, geometric-shaped plate.",ai2thorhab,plate,0
Plate_11,A blue square plate with a geometric pattern.,ai2thorhab,plate,1
Plate_28,A square white plate with a black geometric pattern.,ai2thorhab,plate,1
Plate_27,A white plate with red and blue stripes.,ai2thorhab,plate,1
Plate_29,A white plate with an octagonal shape.,ai2thorhab,plate,1
Plate_5,"A black, octagonal plate.",ai2thorhab,plate,0
Plate_13,"A dark blue, hexagonal plate.",ai2thorhab,plate,0
Plate_8,A brown plate with a decorative edge.,ai2thorhab,plate,1
Plate_16,"A gray, hexagonal plate with a concave center.",ai2thorhab,plate,0
Threshold_Dinner_Plate_Square_Rim_White_Porcelain,"A white porcelain dinner plate with a square rim, Threshold Dinner Plate.",google,plate,1
Threshold_Bistro_Ceramic_Dinner_Plate_Ruby_Ring,"A white ceramic dinner plate with a red ruby ring trim, Threshold Bistro.",google,plate,1
d2c0aeb28407ba01f6934b50e7078b6a7103f49a,Black spectacles with a sleek frame design.,hssd_hab,spectacles,1
e903b2fc42ecaa04ba1facfed58e4e7ae4795c51,Black spectacles with a thick frame.,hssd_hab,spectacles,0
74719799dd6db4311fb6cb0a62f9e2892006e2b7,Black spectacles with a classic frame design.,hssd_hab,spectacles,1
B07HK83QRB,A wooden lamp with a white spherical shade.,amazon_berkeley,lamp,0
B07HK3PNSK,A lamp with a pineapple-shaped neon outline and a black base.,amazon_berkeley,lamp,1
B074DZGRMG,A black dumbbell with hexagonal ends and a metallic handle.,amazon_berkeley,dumbbell,0
B00R3MZITG,A green dumbbell with a smooth surface.,amazon_berkeley,dumbbell,1
B074DZ65J3,A black hexagonal dumbbell with a silver handle.,amazon_berkeley,dumbbell,0
B01LR5RBZ8,A pink dumbbell with rounded ends.,amazon_berkeley,dumbbell,1
B071WSFSGC,A black dumbbell with a metallic handle.,amazon_berkeley,dumbbell,0
B01LR5S1WA,A yellow dumbbell with a smooth finish.,amazon_berkeley,dumbbell,1
B074DYLY5V,A black hexagonal dumbbell with a silver handle.,amazon_berkeley,dumbbell,0
B074DZNJ3T,A black hexagonal dumbbell with a metal handle.,amazon_berkeley,dumbbell,0
B01LR5RVYE,A gray dumbbell with a smooth surface.,amazon_berkeley,dumbbell,1
B01LR5R18K,A pink dumbbell with rounded ends.,amazon_berkeley,dumbbell,1
B01LR5RG08,A pink dumbbell with a smooth finish.,amazon_berkeley,dumbbell,1
B074DZHYS6,A black hexagonal dumbbell with a silver handle.,amazon_berkeley,dumbbell,0
B074DZ6NJB,A black hexagonal dumbbell with a silver handle.,amazon_berkeley,dumbbell,0
B074DZFKH6,A black hexagonal dumbbell with a silver handle.,amazon_berkeley,dumbbell,0
B01LR5S6HK,A blue dumbbell with rounded ends.,amazon_berkeley,dumbbell,1
B074DZ5YL9,A black hexagonal dumbbell with a metallic handle.,amazon_berkeley,dumbbell,0
B01LR5RSG0,An orange dumbbell with rounded ends.,amazon_berkeley,dumbbell,1
B01LR5RO5U,A green dumbbell with a smooth finish.,amazon_berkeley,dumbbell,1
B074DZ6NGS,A black hexagonal dumbbell with a silver handle.,amazon_berkeley,dumbbell,0
B01IJ5A2UA,A black phone stand with a minimalist design.,amazon_berkeley,phone_stand,0
B01IJ5A0PC,A silver and light blue phone stand with a sleek design.,amazon_berkeley,phone_stand,1
B076YJFGCN,A silver multiport hub with multiple USB ports.,amazon_berkeley,multiport_hub,1
B076YJFGCW,A silver multiport hub with multiple blue USB ports.,amazon_berkeley,multiport_hub,0
B076YJ1XZS,A white multiport hub with blue connectors.,amazon_berkeley,multiport_hub,0
B076YRSWGW,A black multiport hub with multiple USB ports.,amazon_berkeley,multiport_hub,1
B076YFNTRS,A silver multiport hub with multiple USB ports.,amazon_berkeley,multiport_hub,1
B076YRSWGH,A gray multiport hub with multiple USB ports.,amazon_berkeley,multiport_hub,1
B076YRSWH3,A black multiport hub with multiple USB ports.,amazon_berkeley,multiport_hub,1
B076YNV36K,A black multiport hub with multiple USB ports.,amazon_berkeley,multiport_hub,1
B076YKYHCB,A black multiport hub with multiple USB ports.,amazon_berkeley,multiport_hub,1
B076YL2CTT,A gray multiport hub with blue USB ports.,amazon_berkeley,multiport_hub,0
B076YRSP32,A black multiport hub with blue USB ports.,amazon_berkeley,multiport_hub,0
B076YRSWH2,A black multiport hub with multiple blue USB ports.,amazon_berkeley,multiport_hub,0
B076YS4SJT,A silver multiport hub with a black top and multiple USB ports.,amazon_berkeley,multiport_hub,1
B07MBFDKYY,A beige canister with a blue lid and ribbed design.,amazon_berkeley,canister,1
B07MF1NJ7Q,A white canister with a wooden lid and embossed pattern.,amazon_berkeley,canister,0
B07M6PK8QN,A red canister with a beige lid and decorative patterns.,amazon_berkeley,canister,1
B07MF1SFKD,"A white canister with a lid labeled ""Flour.""",amazon_berkeley,canister,0
B07M6PJ66Q,A beige canister with a maroon lid and knob.,amazon_berkeley,canister,1
B075HR7LD2,A white candle holder with a gold rim on a wooden base.,amazon_berkeley,candle_holder,0
B075HXHKTZ,A white and tan candle holder with a rounded base.,amazon_berkeley,candle_holder,1
B01MZ81SKB,A black laptop stand with foldable legs.,amazon_berkeley,laptop_stand,1
B00WRDS8H0,A sleek black laptop stand with a glass surface.,amazon_berkeley,laptop_stand,0
B00WRDRRWW,A black laptop stand with a rounded design.,amazon_berkeley,laptop_stand,1
B003QTD4Y6,A black mouse pad with a logo in the corner.,amazon_berkeley,mouse_pad,0
B06X3W3YQD,A black mouse pad with a logo in the corner.,amazon_berkeley,mouse_pad,0
B07FFSKHK4,A black and white soap dispenser with a sleek design.,amazon_berkeley,soap_dispenser,1
Soap_Bottle_1,A dark soap dispenser with a gold pump.,ai2thorhab,soap_dispenser,0
Soap_Bottle_15,A spherical soap dispenser with a black pump.,ai2thorhab,soap_dispenser,0
Soap_Bottle_13,A white soap dispenser with a black accent design.,ai2thorhab,soap_dispenser,1
Soap_Bottle_22,A black and white soap dispenser with a geometric design.,ai2thorhab,soap_dispenser,1
Soap_Bottle_23,A black and gray soap dispenser with a conical shape.,ai2thorhab,soap_dispenser,1
Soap_Bottle_10,A black soap dispenser with a sleek design.,ai2thorhab,soap_dispenser,1
Soap_Bottle_5,A dark brown soap dispenser with a black pump.,ai2thorhab,soap_dispenser,0
Soap_Bottle_16,A dark soap dispenser with a sleek design.,ai2thorhab,soap_dispenser,1
Soap_Bottle_29,A brown and black soap dispenser with a white pump.,ai2thorhab,soap_dispenser,0
Soap_Bottle_26,A black and gray soap dispenser with a square base.,ai2thorhab,soap_dispenser,1
Soap_Bottle_11,A square soap dispenser with a reflective brown body and a black pump.,ai2thorhab,soap_dispenser,0
Soap_Bottle_20,A black and gray soap dispenser with a square base.,ai2thorhab,soap_dispenser,1
Soap_Bottle_19,A dark blue soap dispenser with a brown pump.,ai2thorhab,soap_dispenser,0
Soap_Bottle_24,A black soap dispenser with a white pump.,ai2thorhab,soap_dispenser,0
Soap_Bottle_14,A dark brown soap dispenser with a bronze pump.,ai2thorhab,soap_dispenser,0
Soap_Bottle_27,A metallic soap dispenser with a black pump.,ai2thorhab,soap_dispenser,0
Soap_Bottle_7,A dark green soap dispenser with a white pump.,ai2thorhab,soap_dispenser,0
Soap_Bottle_21,A gray soap dispenser with a black pump.,ai2thorhab,soap_dispenser,0
Soap_Bottle_2,A brown soap dispenser with a textured surface and white pump.,ai2thorhab,soap_dispenser,0
Soap_Bottle_30,A dark green soap dispenser with a brown pump.,ai2thorhab,soap_dispenser,0
Soap_Bottle_8,A brown soap dispenser with a pump top.,ai2thorhab,soap_dispenser,0
Soap_Bottle_4,A blue soap dispenser with a black pump.,ai2thorhab,soap_dispenser,0
Soap_Bottle_17,A black soap dispenser with a dark brown body.,ai2thorhab,soap_dispenser,0
Soap_Bottle_28,A black soap dispenser with a geometric design.,ai2thorhab,soap_dispenser,1
Egg_15,A brown egg with a smooth surface.,ai2thorhab,egg,1
Egg_5,A light blue egg with a white border.,ai2thorhab,egg,0
Egg_7,A smooth white egg.,ai2thorhab,egg,0
Egg_9,A brown egg with a smooth surface.,ai2thorhab,egg,1
Egg_12,A brown egg with a missing center.,ai2thorhab,egg,1
Egg_13,A brown egg with a smooth surface.,ai2thorhab,egg,1
Egg_26,A light brown egg with a partial outline.,ai2thorhab,egg,1
Egg_17,A white egg with a blue gradient.,ai2thorhab,egg,0
Egg_3,A brown egg with a smooth surface.,ai2thorhab,egg,1
Egg_30,A brown egg.,ai2thorhab,egg,1
Egg_23,A light blue egg with a white outline.,ai2thorhab,egg,0
Egg_6,A blue egg with a cracked shell.,ai2thorhab,egg,0
Egg_25,A white egg.,ai2thorhab,egg,0
Egg_10,A brown egg with a smooth surface.,ai2thorhab,egg,1
Egg_24,A brown egg with a simple outline.,ai2thorhab,egg,1
Egg_19,A brown egg with a light blue patch.,ai2thorhab,egg,1
Egg_16,A brown egg with a smooth surface.,ai2thorhab,egg,1
Egg_4,A white egg with subtle shadows.,ai2thorhab,egg,0
Egg_1,A white egg with a brown outline.,ai2thorhab,egg,0
Egg_21,A brown egg with a white patch.,ai2thorhab,egg,1
Egg_20,A light brown egg.,ai2thorhab,egg,1
Egg_8,A white egg with a smooth surface.,ai2thorhab,egg,0
Egg_29,A white egg.,ai2thorhab,egg,0
Egg_11,A sky blue egg with a white border.,ai2thorhab,egg,0
Laptop_26,A black laptop with a sleek design.,ai2thorhab,laptop,1
Laptop_3,A black laptop with a gray keyboard.,ai2thorhab,laptop,0
Laptop_23,A gray laptop with a black keyboard and touchpad.,ai2thorhab,laptop,0
Laptop_20,A black laptop with a glossy finish.,ai2thorhab,laptop,1
Laptop_5,A black laptop with a touchpad.,ai2thorhab,laptop,1
Laptop_16,A black laptop with a backlit keyboard.,ai2thorhab,laptop,1
Laptop_11,A black laptop with a dark keyboard and touchpad.,ai2thorhab,laptop,1
Laptop_28,A gray laptop with a black screen and keyboard.,ai2thorhab,laptop,0
Laptop_19,A black laptop with a dark keyboard.,ai2thorhab,laptop,1
Laptop_10,A black laptop with a backlit keyboard.,ai2thorhab,laptop,1
Laptop_12,A gray laptop with a black screen and keyboard.,ai2thorhab,laptop,0
Laptop_2,A black laptop with a dark keyboard.,ai2thorhab,laptop,1
Laptop_25,A black laptop with a dark keyboard.,ai2thorhab,laptop,1
Laptop_29,A black rugged laptop with a gray touchpad.,ai2thorhab,laptop,1
Laptop_13,A black laptop with a dark keyboard and a large touchpad.,ai2thorhab,laptop,1
Laptop_21,A black laptop with a sleek design.,ai2thorhab,laptop,1
Laptop_4,A black laptop with a backlit keyboard.,ai2thorhab,laptop,1
Laptop_17,A gray laptop with a black keyboard and trackpad.,ai2thorhab,laptop,0
Laptop_15,A black laptop with a dark keyboard and touchpad.,ai2thorhab,laptop,1
Laptop_1,A gray laptop with a black keyboard.,ai2thorhab,laptop,0
Laptop_22,A black laptop with a touchpad.,ai2thorhab,laptop,1
Laptop_27,A black laptop with a dark keyboard.,ai2thorhab,laptop,1
Laptop_6,A gray laptop with a black screen.,ai2thorhab,laptop,0
Laptop_24,A black laptop with a sleek design.,ai2thorhab,laptop,1
Bread_1,A loaf of brown bread.,ai2thorhab,bread,0
Bread_8,A loaf of brown bread with a ridged top.,ai2thorhab,bread,1
Bread_28,A brown loaf of bread with a rounded top.,ai2thorhab,bread,1
Bread_25,A brown loaf of bread.,ai2thorhab,bread,0
Bread_13,A golden brown loaf of bread with a crusty top.,ai2thorhab,bread,1
Bread_19,"A round, dark brown loaf of bread with slashes on top.",ai2thorhab,bread,1
Bread_29,A loaf of bread with a brown crust and light interior.,ai2thorhab,bread,1
Bread_26,"A round, brown loaf of bread.",ai2thorhab,bread,0
Bread_4,A loaf of brown bread in clear packaging.,ai2thorhab,bread,0
Bread_21,A round loaf of brown bread with a crusty surface.,ai2thorhab,bread,1
Bread_5,A loaf of brown bread.,ai2thorhab,bread,0
Bread_12,A brown loaf of sliced bread.,ai2thorhab,bread,0
Bread_3,A brown loaf of bread.,ai2thorhab,bread,0
Bread_9,A brown loaf of bread with a crusty texture.,ai2thorhab,bread,1
Bread_10,A loaf of brown bread with a textured surface.,ai2thorhab,bread,1
Bread_18,A brown loaf of bread.,ai2thorhab,bread,0
Bread_27,"A round, brown loaf of bread.",ai2thorhab,bread,0
Bread_20,A round loaf of brown bread with slashes on top.,ai2thorhab,bread,1
Bread_22,A round loaf of brown bread with a shiny crust.,ai2thorhab,bread,1
Bread_7,A brown loaf of bread.,ai2thorhab,bread,0
Bread_15,A brown loaf of bread with a rounded shape.,ai2thorhab,bread,0
Bread_11,A loaf of brown sliced bread.,ai2thorhab,bread,0
Bread_23,A round loaf of brown bread.,ai2thorhab,bread,0
Bread_16,A brown loaf of bread.,ai2thorhab,bread,0
Tomato_4,A red tomato with a green stem.,ai2thorhab,tomato,0
Tomato_3,A shiny red tomato.,ai2thorhab,tomato,1
Tomato_25,A red tomato with a glossy surface.,ai2thorhab,tomato,1
Tomato_2,A red tomato with a glossy surface.,ai2thorhab,tomato,1
Tomato_28,A red tomato with a green stem.,ai2thorhab,tomato,0
Tomato_5,A shiny red tomato with a green stem.,ai2thorhab,tomato,0
Tomato_10,A red tomato with a glossy surface and green stem.,ai2thorhab,tomato,1
Tomato_27,A red tomato with a smooth surface.,ai2thorhab,tomato,1
Tomato_19,A bright red tomato with a green stem.,ai2thorhab,tomato,0
Tomato_16,A red tomato with a small green stem.,ai2thorhab,tomato,0
Tomato_12,A red tomato with a smooth surface.,ai2thorhab,tomato,1
Tomato_7,A red tomato with a glossy surface and a green stem.,ai2thorhab,tomato,1
Tomato_30,A red tomato with a green stem.,ai2thorhab,tomato,0
Tomato_17,A bright red tomato with a green stem.,ai2thorhab,tomato,0
Tomato_23,A red tomato with a smooth surface.,ai2thorhab,tomato,1
Tomato_22,A red tomato with a green stem.,ai2thorhab,tomato,0
Tomato_24,A red tomato with a glossy surface.,ai2thorhab,tomato,1
Tomato_18,A shiny red tomato with a green stem.,ai2thorhab,tomato,0
Tomato_29,A red tomato with a green stem.,ai2thorhab,tomato,0
Tomato_1,A red tomato with a glossy surface and green stem.,ai2thorhab,tomato,1
Tomato_11,A red tomato with a green stem.,ai2thorhab,tomato,0
Tomato_20,A red tomato with a small green stem.,ai2thorhab,tomato,0
Tomato_26,A red tomato with a glossy surface.,ai2thorhab,tomato,1
Tomato_6,A red tomato with a glossy surface.,ai2thorhab,tomato,1
Potato_19,A light brown potato with a smooth surface.,ai2thorhab,potato,0
Potato_12,A light brown potato with a smooth surface.,ai2thorhab,potato,0
Potato_16,A light brown potato with a rough texture.,ai2thorhab,potato,0
Potato_1,A brown potato with a rough texture.,ai2thorhab,potato,0
Potato_14,A brown potato with a smooth surface.,ai2thorhab,potato,0
Potato_30,A potato-shaped glass mirror with a black border.,ai2thorhab,potato,1
Potato_3,A brown potato with a smooth surface.,ai2thorhab,potato,0
Potato_6,A brown potato with a rough texture.,ai2thorhab,potato,0
Potato_29,A brown potato with a smooth surface.,ai2thorhab,potato,0
Potato_10,A brown potato with an irregular shape.,ai2thorhab,potato,0
Potato_9,A brown potato with a smooth surface.,ai2thorhab,potato,0
Potato_13,A brown potato with a smooth surface.,ai2thorhab,potato,0
Potato_20,A brown potato with a glossy surface.,ai2thorhab,potato,0
Potato_7,A brown potato with a slightly rough texture.,ai2thorhab,potato,0
Potato_26,A round white plate with a dark brown rim.,ai2thorhab,potato,1
Potato_22,"A brown, irregularly shaped potato.",ai2thorhab,potato,0
Potato_17,A brown potato with a rough texture.,ai2thorhab,potato,0
Potato_25,A brown potato viewed from the end.,ai2thorhab,potato,0
Potato_5,A brown potato with a smooth surface.,ai2thorhab,potato,0
Potato_24,A brown potato with a smooth surface.,ai2thorhab,potato,0
Potato_11,A light brown potato with a slightly rough texture.,ai2thorhab,potato,0
Potato_8,A brown potato with a smooth surface.,ai2thorhab,potato,0
Potato_18,A brown potato with a smooth surface.,ai2thorhab,potato,0
Potato_28,"A brown, irregularly-shaped object resembling a potato.",ai2thorhab,potato,0
Apple_29,A red apple with white patches and a visible stem.,ai2thorhab,apple,0
Apple_27,A yellow apple with a brown stem.,ai2thorhab,apple,0
Apple_24,A yellow apple with a glossy surface.,ai2thorhab,apple,1
Apple_23,A red apple with an irregular shape.,ai2thorhab,apple,0
Apple_3,A shiny red apple with a small stem.,ai2thorhab,apple,0
Apple_8,A green apple with a glossy surface.,ai2thorhab,apple,1
Apple_13,A red and yellow apple with a small stem.,ai2thorhab,apple,0
Apple_19,A red apple with a heart-shaped cutout.,ai2thorhab,apple,0
Apple_20,A red apple with a stem.,ai2thorhab,apple,0
Apple_4,A shiny red apple with a small stem.,ai2thorhab,apple,0
Apple_6,A red apple with a glossy surface.,ai2thorhab,apple,1
Apple_26,A red apple with a hint of orange.,ai2thorhab,apple,0
Apple_22,A red apple with a slice removed.,ai2thorhab,apple,0
Apple_10,A green apple with a shiny surface.,ai2thorhab,apple,1
Apple_28,A glossy red apple with a smooth surface.,ai2thorhab,apple,1
Apple_14,A red apple with a geometric texture.,ai2thorhab,apple,0
Apple_12,A shiny red apple with a small stem.,ai2thorhab,apple,0
Apple_11,A red apple with a small stem.,ai2thorhab,apple,0
Apple_18,A yellow apple with a smooth surface.,ai2thorhab,apple,1
Apple_7,A green apple with a glossy surface.,ai2thorhab,apple,1
Apple_25,A red apple with a glossy finish.,ai2thorhab,apple,1
Apple_9,A shiny red apple with a small stem.,ai2thorhab,apple,0
Apple_21,A yellow apple with a brown stem.,ai2thorhab,apple,0
Apple_30,A yellow apple with a glossy surface.,ai2thorhab,apple,1
Cellphone_8,A red cellphone with a black screen.,ai2thorhab,cellphone,0
Cellphone_6,A blue cellphone with a rectangular design.,ai2thorhab,cellphone,1
Cellphone_7,A black and white cellphone with a large screen.,ai2thorhab,cellphone,0
Cellphone_5,A black cellphone with a touchscreen.,ai2thorhab,cellphone,0
Cellphone_2,A silver cellphone with a black screen and a circular button.,ai2thorhab,cellphone,1
Cellphone_3,A black cellphone with a circular home button.,ai2thorhab,cellphone,1
Dog_Statue_3,A black dog statue.,ai2thorhab,statue,1
Fertility_Statue_1,An orange statue of a standing figure on a white base.,ai2thorhab,statue,1
Stone_Statue_4,A dark bronze abstract statue with elongated features.,ai2thorhab,statue,0
Hand_Statue_3,A black hand-shaped statue with a glossy finish.,ai2thorhab,statue,1
Dog_Statue_Master,A green dog-shaped statue.,ai2thorhab,statue,1
Towel_Statue_2,A bronze statue of a human figure holding a towel.,ai2thorhab,statue,0
Waving_Statue_1,A black statue of a person in motion on a rectangular base.,ai2thorhab,statue,1
Hand_Statue_2,A gray marble hand statue with intricate detailing.,ai2thorhab,statue,1
Hand_Statue_Master,A gray hand-shaped statue.,ai2thorhab,statue,1
Dog_Statue_1,A green statue of a sitting dog.,ai2thorhab,statue,1
Fertility_Statue_2,"A bronze statue with a smooth, rounded form.",ai2thorhab,statue,0
Stone_Statue_2,A gold abstract statue with a geometric base.,ai2thorhab,statue,1
Stone_Statue_3,A bronze statue with an abstract human form.,ai2thorhab,statue,0
Waving_Statue_2,A black statue with an arm raised.,ai2thorhab,statue,1
Fertility_Statue_3,A beige statue on a black base.,ai2thorhab,statue,1
Dog_Statue_2,A black dog statue in a minimalist style.,ai2thorhab,statue,1
Towel_Statue_Master,A dark bronze statue of a standing figure.,ai2thorhab,statue,0
Towel_Statue_3,A bronze statue of a standing figure holding an umbrella.,ai2thorhab,statue,0
Dog_Statue_4,A gray dog-shaped statue.,ai2thorhab,statue,1
Towel_Statue_1,A dark bronze statue of a standing figure with an umbrella.,ai2thorhab,statue,0
Waving_Statue_3,A golden statue with a raised arm on a black base.,ai2thorhab,statue,1
CreditCard_2,A blue credit card with embossed numbers and a chip.,ai2thorhab,credit_card,0
CreditCard_3,A blue gradient credit card with embossed numbers.,ai2thorhab,credit_card,0
CreditCard_1,A red credit card with white text.,ai2thorhab,credit_card,1
Tennis_Racquet_3,A black tennis racquet with a brown handle.,ai2thorhab,tennis_racquet,0
Tennis_Racquet_2,A black tennis racquet with a brown handle.,ai2thorhab,tennis_racquet,0
Tennis_Racquet_5,"A tennis racquet with an orange frame, yellow strings, and a green handle.",ai2thorhab,tennis_racquet,1
Tennis_Racquet_4,A tennis racquet with a black frame and orange handle.,ai2thorhab,tennis_racquet,1
Knife_2,A stainless steel knife with a black handle.,ai2thorhab,knife,1
Knife_4,A silver knife with a black handle.,ai2thorhab,knife,0
ButterKnife_1,A silver knife with a black handle.,ai2thorhab,knife,0
Knife_5,A silver knife with a black handle.,ai2thorhab,knife,0
Knife_1,A silver knife with a black handle.,ai2thorhab,knife,0
Knife_7,A silver knife with a black handle.,ai2thorhab,knife,0
BaseballBat_2,A brown wooden baseball bat.,ai2thorhab,baseballbat,1
BaseballBat_3,A black baseball bat.,ai2thorhab,baseballbat,0
BaseballBat_1,A dark brown baseball bat with a smooth finish.,ai2thorhab,baseballbat,1
Keychain_1,A black and orange keychain with a circular pendant.,ai2thorhab,keychain,0
